gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,Lat,Long,Extent,Notes,Cer,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,Date,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317886504,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/31e414283-5d23-482b-822f-723e56b639ca,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,UG,"Rhino Camp, Lado Enclave",Nile,PRESENT,29,bc092ff0-02e4-11dc-991f-b8a03c50a862,2.97,31.4,1.33,"The locality data and coordinates match,  extent by 1/2 distance to nearest named place which was Abario ",75,,,,,18/01/1910 00:00,18,1,1910,2441341,2441341,PRESERVED_SPECIMEN,USNM,HERP,USNM 42262,,,,CC0_1_0,,,,,02/12/2022 12:41,,GEODETIC_DATUM_ASSUMED_WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317864547,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/31d4a03b8-e616-4e2a-9403-9d973dffb76c,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SD,Juba,Eastern Equatoria,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,4.860002233,31.57169019,7.66,,100,,,,,10/05/1948 00:00,10,5,1948,2441341,2441341,PRESERVED_SPECIMEN,USNM,HERP,USNM 129761,,,,CC0_1_0,,,,,02/12/2022 12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317773440,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/31940bd89-7d64-40a0-aea9-67a896ca4c58,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,SL,"Bo Town, 7 mi S of, Gondoma, at Sewa River",Southern Province,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,7.956595924,-11.73636102,5.28,Mid point eyeballed,75,,,,,13/06/1963 00:00,13,6,1963,2441341,2441341,PRESERVED_SPECIMEN,USNM,HERP,USNM 149669,,,,CC0_1_0,,,,,02/12/2022 12:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317372438,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/30781ce92-fd80-4835-b279-d95068b41f31,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,LR,Mt. Coffee,Montserrado County,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.4906,-10.65,0.63,"Locality data and coordinates  match, extent half distance from Mt Coffee to Buzi Quarters",75,,,,,###############################################################################################################################################################################################################################################################,22,3,1897,2441341,2441341,PRESERVED_SPECIMEN,USNM,HERP,USNM 24244,,,,CC0_1_0,,,,,02/12/2022 12:39,,GEODETIC_DATUM_ASSUMED_WGS84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300146527,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:68856,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Cape Vidal,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.11667,32.55,98.00,"Locality data and coordinates  match, extent half distance from Cape Vidal to Dukuduku",75,,,,,07/05/1987 00:00,7,5,1987,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,68856,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300146232,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:67771,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Charters Creek,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.2,32.41667,2.00,"Locality data and coordinates  match, extent half distance from Charters Creek to Makatana",75,,,,,21/03/1988 00:00,21,3,1988,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,67771,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300146063,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:69050,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Mapelane,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.4,32.41667,1.48,"Locality data and coordinates  match, extent half distance from Maplana to St Lucia",75,,,,,03/03/1990 00:00,3,3,1990,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,69050,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300145359,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:68263,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,"Mhinga, Levuhi River",Limpopo,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-20.75,30.93333,,Cooridnates do not match locality  ,,,,,,15/01/1989 00:00,15,1,1989,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,68263,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300144330,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:67226,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Mapelane,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.4,32.41667,1.48,,100,,,,,13/03/1987 00:00,13,3,1987,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,67226,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300143753,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:63668,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,"Mapelane, MSUNDUZI RIVER",KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.4,32.41667,1.48,"Locality data and coordinates  match, extent half distance from Maplana to St Lucia",75,,,,,10/04/1985 00:00,10,4,1985,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,63668,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300141889,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:65162,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,"Iphiva camp, St Lucia",KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.37215871,32.41492332,1.32,Precise locaility unclear so used St Lucia,75,,,,,14/02/1986 00:00,14,2,1986,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,65162,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300141426,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:64355,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Lake Futululu,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.41667,32.25,,"Could not locate lake on map, potentially down to spelling error",,,,,,03/03/1985 00:00,3,3,1985,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,64355,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300141045,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:64321,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,St. Lucia,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-28.38333,32.41667,3.58,"Locality data and coordinates  match, extent half distance from Maplana to Duku",75,,,,,21/04/1985 00:00,21,4,1985,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,64321,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300125876,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:47323,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Matjies River Cave,Western Cape,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-34.00129036,23.4686051,0.05,Extent 1/2 distance to Marijes River Lagoon,75,,,,,20/12/1974 00:00,20,12,1974,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,47323,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300114696,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:33272,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Nduma Nat Res,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-26.91667,32.25,1.85,"Cooirdinates slighlty outside of nature reserve, extent half distance to nearest named place (Ndumu)",50,,,,,01/03/1967 00:00,1,3,1967,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,33272,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300114688,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:33273,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Nduma Nat Res,KwaZulu-Natal,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-26.91667,32.25,1.85,"Cooirdinates slighlty outside of nature reserve, extent half distance to nearest named place (Ndumu)",50,,,,,01/03/1967 00:00,1,3,1967,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,33273,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300100142,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:14922,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,"Punda Maria, Ndabeni River",Limpopo,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-22.68333,31.03333,4.54,"Cooirdinates match, extent half distance to nearest named place (Matiyani)",75,,,,,14/10/1932 00:00,14,10,1932,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,14922,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300100126,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:14919,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,"Pafuri, Makuleka",Limpopo,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-22.41667,31.3,7.18,"Cooirdinates match, extent half distance to nearest named place (Sengwe)",50,,,,,18/11/1932 00:00,18,11,1932,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,14919,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300099775,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:1277,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Komatispoort,Mpumalanga,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-25.43333,31.95,9.15,"Cooirdinates match, extent half distance to nearest named place (Marloth Park)",75,,,,,17/06/1911 00:00,17,6,1911,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,1277,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300099765,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:1278,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Komatipoort,Mpumalanga,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-25.43333,31.95,9.15,"Cooirdinates match, extent half distance to nearest named place (Marloth Park)",75,,,,,17/06/1911 00:00,17,6,1911,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,1278,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300099735,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:1274,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Komatipoort,Mpumalanga,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-25.43333,31.95,9.15,"Cooirdinates match, extent half distance to nearest named place (Marloth Park)",75,,,,,09/06/1911 00:00,9,6,1911,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,1274,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300099697,9a9dcc47-fdca-4881-998a-9596dcedff6a,urn:catalog:TM:Herpetology Collection:1271,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,,ZA,Komatipoort,Mpumalanga,PRESENT,,c5f7ef70-e233-11d9-a4d6-b8a03c50a862,-25.43333,31.95,9.15,"Cooirdinates match, extent half distance to nearest named place (Marloth Park)",75,,,,,06/06/1911 00:00,6,6,1911,2441341,2441341,PRESERVED_SPECIMEN,TM,Herpetology Collection,1271,,,,CC_BY_4_0,,,,,25/11/2022 08:45,,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090968715,217b0d4f-c87e-4063-b6c5-78277e40e866,http://coldb.mnhn.fr/catalognumber/mnhn/ra/1992.5806,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",MR,Matmata,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,18.15774468,-11.20489339,25.11,Extent half distance to nearest named place (Tidjikja),75,,,,,05/08/1993 00:00,5,8,1993,2441341,2441341,PRESERVED_SPECIMEN,MNHN,RA,1992.5806,,Catalogue,,CC_BY_4_0,,"Robin, S.",,,14/12/2022 12:26,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063859413,9ffdd244-3e59-40a8-b064-cfdd84d40231,http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1902-712,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768","Crocodylus niloticus Laurenti, 1768","Laurenti, 1768",ML,,,PRESENT,,2cd829bb-b713-433d-99cf-64bef11e5b3e,17.83898793,1.536391316,1192.38,,100,,,,,01/01/1902 00:00,,,1902,2441341,2441341,PRESERVED_SPECIMEN,MNHN,ZA,AC-1902-712,,,,CC_BY_4_0,,"Bourg de Bozas (du), Pierre-Marie-Robert",,,14/12/2022 12:10,,INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039486704,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:fbe3d02c-0c46-4472-a1c6-154e133d5cd3,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,Bombe,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.44024,9.463196,3.04,"Cooirdinates match, extent matches ",100,,,,,20/05/1973 00:00,20,5,1973,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008723,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:26,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039485670,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:f0995c53-d8bd-4b1e-9f67-6870ea8e67e3,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.5333,9.0667,1097.28,"Cooirdinates match Cameroon, measured extent by measuring furtherst reach of country ",100,,,,,08/01/1972 00:00,8,1,1972,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008724,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:27,,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039476668,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:adfd49d6-ee70-47d5-8e92-3de2f3bd1b2f,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,Bombe,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.44024,9.463196,3.04,"Cooirdinates match, extent matches ",100,,,,,04/03/1973 00:00,4,3,1973,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008719,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:26,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039470291,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:7f093647-0610-440e-a70a-4b8a72a4cbc2,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,Bombe,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.44024,9.463196,3.04,"Cooirdinates match, extent matches ",100,,,,,16/05/1973 00:00,16,5,1973,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008725,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:27,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039468680,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:77185274-a8af-49d5-81cf-d4a5d7c387a0,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",BJ,Bodji,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,9.284235,2.240618,420636.00,Coordinates don’t match,,,,,,13/07/1968 00:00,13,7,1968,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008198,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:26,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039458437,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:2628d377-2371-420c-b6ff-8453027bc996,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",ZM,,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,-12.483333,27.9,16.17,Coordinates match but extent too small ,25,,,,,25/08/1929 00:00,25,8,1929,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 012893,,Gregory J. Watkins-Colwell,01/01/2005 00:00,CC0_1_0,Yale Peabody Museum,Donald H. Selchow,,,18/12/2022 03:26,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039455506,861d3d64-f762-11e1-a439-00145eb45e9a,urn:uuid:129b5094-4857-4de9-9447-cb8802911c13,Animalia,Chordata,Crocodylia,,Crocodylidae,Crocodylus,Crocodylus niloticus,,SPECIES,"Crocodylus niloticus Laurenti, 1768",Crocodylus niloticus,"Laurenti, 1768",CM,,,PRESENT,1,2e167bb0-4441-11db-9ba2-b8a03c50a862,4.5991,9.4922,3.04,Coordinates match but extent too small ,25,,,,,09/09/1973 00:00,9,9,1973,2441341,2441341,PRESERVED_SPECIMEN,YPM,VZ,YPM HERR 008721,,,,CC0_1_0,Yale Peabody Museum,Charles D. Miller,,,18/12/2022 03:26,,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
